i,yhat,loop,loop_time
473,14.367864049229869,38,0.006194114685058594
508,5.772644192296084,38,0.006194114685058594
558,8.95682277588752,38,0.006194114685058594
638,2.257870708992696,38,0.006194114685058594
653,3.5282410409185196,38,0.006194114685058594
743,5.431774553494067,38,0.006194114685058594
788,7.587166998511971,38,0.006194114685058594
823,5.696116337838902,38,0.006194114685058594
858,1.3571821725743458,38,0.006194114685058594
918,2.715358257040238,38,0.006194114685058594
948,1.8403975531401386,38,0.006194114685058594
953,2.2296963970903465,38,0.006194114685058594
963,8.778683561954072,38,0.006194114685058594
978,4.510415854355522,38,0.006194114685058594
1013,12.736725135158169,38,0.006194114685058594
1028,14.62473026589103,38,0.006194114685058594
1033,10.88615992897605,38,0.006194114685058594
1133,8.398199767887537,38,0.006194114685058594
1143,7.122349592258273,38,0.006194114685058594
1153,8.97498032674357,38,0.006194114685058594
1168,1.7774732254882646,38,0.006194114685058594
1173,5.554534600613627,38,0.006194114685058594
1188,16.847933937708746,38,0.006194114685058594
1198,7.701836142449775,38,0.006194114685058594
1208,2.248911577831485,38,0.006194114685058594
1213,5.554826300909062,38,0.006194114685058594
1228,5.516908394672627,38,0.006194114685058594
1238,2.3713062817654302,38,0.006194114685058594
1243,3.0600352441450727,38,0.006194114685058594
1268,3.453473744249612,38,0.006194114685058594
1298,5.727983355500899,38,0.006194114685058594
1388,6.165110842558187,38,0.006194114685058594
1423,8.689775311430484,38,0.006194114685058594
1453,9.727333184482294,38,0.006194114685058594
1538,5.58900389000753,38,0.006194114685058594
1598,11.30716079780835,38,0.006194114685058594
1623,6.2831143851724605,38,0.006194114685058594
1663,2.8863930634443427,38,0.006194114685058594
1708,2.1111074392599525,38,0.006194114685058594
1793,5.64585741607682,38,0.006194114685058594
1828,3.7372015578126336,38,0.006194114685058594
1868,5.546499178839444,38,0.006194114685058594
1893,7.1240852329906525,38,0.006194114685058594
1978,12.476047342823056,38,0.006194114685058594
2038,5.795092852453698,38,0.006194114685058594
2108,7.789678100350559,38,0.006194114685058594
2143,9.859815222363023,38,0.006194114685058594
39,2.168605312699418,39,0.006082057952880859
75,1.9710796990566364,39,0.006082057952880859
149,0.6433796259443473,39,0.006082057952880859
184,3.8758646280342783,39,0.006082057952880859
239,0.7376942542046355,39,0.006082057952880859
274,0.6337964832489891,39,0.006082057952880859
369,4.589931066193022,39,0.006082057952880859
384,3.2905692734087686,39,0.006082057952880859
434,3.128030017656201,39,0.006082057952880859
474,3.845649247531812,39,0.006082057952880859
509,1.0302664340115542,39,0.006082057952880859
559,0.9041760350042396,39,0.006082057952880859
639,0.6911596457941128,39,0.006082057952880859
654,1.1955668108917985,39,0.006082057952880859
744,3.175874857838684,39,0.006082057952880859
789,3.9442340611454374,39,0.006082057952880859
824,2.1190470752277366,39,0.006082057952880859
859,0.8852392469868028,39,0.006082057952880859
919,1.0481973842340193,39,0.006082057952880859
949,1.3203371223615474,39,0.006082057952880859
954,1.0337955086574653,39,0.006082057952880859
964,2.8541375687501223,39,0.006082057952880859
979,1.24860622296368,39,0.006082057952880859
1014,4.112650763749714,39,0.006082057952880859
1029,3.252795424923146,39,0.006082057952880859
1034,3.6386767998876737,39,0.006082057952880859
1134,3.601737836479458,39,0.006082057952880859
1144,3.6613023554549176,39,0.006082057952880859
1154,2.7952905976558817,39,0.006082057952880859
1169,0.5790564002651752,39,0.006082057952880859
1174,2.3739167300354582,39,0.006082057952880859
1189,3.6634435637605622,39,0.006082057952880859
1199,3.964954068272173,39,0.006082057952880859
1209,0.445657281420718,39,0.006082057952880859
1214,5.131776978411575,39,0.006082057952880859
1229,2.6000480126237435,39,0.006082057952880859
1239,0.6497806289382427,39,0.006082057952880859
1244,0.8544638836140211,39,0.006082057952880859
1269,1.8089808101979206,39,0.006082057952880859
1299,4.64625748620853,39,0.006082057952880859
1794,3.313864003742623,39,0.006082057952880859
1829,0.6304102422912544,39,0.006082057952880859
1869,2.4564484953458408,39,0.006082057952880859
1894,3.138352295392993,39,0.006082057952880859
1979,5.045678661519305,39,0.006082057952880859
2039,2.5668369771702024,39,0.006082057952880859
2109,2.124271817194563,39,0.006082057952880859
2144,2.9195788454745686,39,0.006082057952880859
40,0.5311041562073949,40,0.005317211151123047
74,0.7895729461878973,40,0.005317211151123047
150,0.12422006017216926,40,0.005317211151123047
185,0.6071535002107016,40,0.005317211151123047
240,0.05107712826774543,40,0.005317211151123047
275,0.20914884029075725,40,0.005317211151123047
370,0.9496381718371122,40,0.005317211151123047
385,0.3812673645916477,40,0.005317211151123047
435,1.0682612918506238,40,0.005317211151123047
475,0.4713962724244113,40,0.005317211151123047
510,0.12529630913055498,40,0.005317211151123047
560,6.028131200393527,40,0.005317211151123047
640,0.08211116818231115,40,0.005317211151123047
655,0.20262230639235332,40,0.005317211151123047
745,0.5973230378263126,40,0.005317211151123047
790,0.26014708087953503,40,0.005317211151123047
825,0.3064435107904837,40,0.005317211151123047
860,0.11946864996095219,40,0.005317211151123047
920,0.11777996953733867,40,0.005317211151123047
950,0.16129274018490006,40,0.005317211151123047
955,0.32273930090109076,40,0.005317211151123047
965,0.8404006219540696,40,0.005317211151123047
980,0.3608989389927479,40,0.005317211151123047
1015,0.7988421026828754,40,0.005317211151123047
1030,1.5253271829888488,40,0.005317211151123047
1035,5.156224263014549,40,0.005317211151123047
1135,0.542856555922273,40,0.005317211151123047
1145,0.4917944538501141,40,0.005317211151123047
1155,0.5346287601242854,40,0.005317211151123047
1170,1.8103966243021712,40,0.005317211151123047
1175,0.42416012433559636,40,0.005317211151123047
1190,1.737024389128279,40,0.005317211151123047
1200,0.49621396791698136,40,0.005317211151123047
1210,0.3424669918367042,40,0.005317211151123047
1215,1.0666703241363398,40,0.005317211151123047
1230,0.20339302005585547,40,0.005317211151123047
1240,0.08712444880367085,40,0.005317211151123047
1245,0.2400202542701685,40,0.005317211151123047
1270,0.11190618823912661,40,0.005317211151123047
1300,1.112351836617178,40,0.005317211151123047
1390,1.3845802233745315,40,0.005317211151123047
1425,0.4583761302464882,40,0.005317211151123047
1455,1.1638746125113815,40,0.005317211151123047
1540,0.57161150029749,40,0.005317211151123047
1600,1.5493528740539868,40,0.005317211151123047
1625,0.33446466871622793,40,0.005317211151123047
1665,0.3091017214994693,40,0.005317211151123047
1710,0.3458501348174859,40,0.005317211151123047
1795,2.3440912648369765,40,0.005317211151123047
1830,0.17711835887809166,40,0.005317211151123047
1870,0.3128150530164119,40,0.005317211151123047
1895,0.5805625862781214,40,0.005317211151123047
1980,1.1339528404941024,40,0.005317211151123047
2040,0.4137640234140269,40,0.005317211151123047
2110,8.080206324307575,40,0.005317211151123047
2145,0.2721705930067403,40,0.005317211151123047
46,0.4910646872410026,41,0.004179954528808594
81,2.3623589327613512,41,0.004179954528808594
131,4.014265510410727,41,0.004179954528808594
151,2.3550282792039727,41,0.004179954528808594
201,2.13865060668378,41,0.004179954528808594
276,2.031959576145104,41,0.004179954528808594
371,2.1721070560311273,41,0.004179954528808594
391,0.608920056525529,41,0.004179954528808594
441,1.316437264571088,41,0.004179954528808594
496,1.3364953122413827,41,0.004179954528808594
536,0.7216466608532625,41,0.004179954528808594
571,3.6562877539599272,41,0.004179954528808594
631,2.1992945439416975,41,0.004179954528808594
676,5.993668333524817,41,0.004179954528808594
726,3.4493654057214655,41,0.004179954528808594
791,1.7083186725301236,41,0.004179954528808594
816,1.0904782254893155,41,0.004179954528808594
871,2.628608637604587,41,0.004179954528808594
931,2.5300753248505377,41,0.004179954528808594
941,2.3922590998018136,41,0.004179954528808594
956,1.7351683357108447,41,0.004179954528808594
966,1.4789452726761285,41,0.004179954528808594
971,1.3190301184440987,41,0.004179954528808594
1096,0.7672167664506151,41,0.004179954528808594
1101,0.9193564801434251,41,0.004179954528808594
1111,1.2071290233546907,41,0.004179954528808594
1126,1.1772389170799122,41,0.004179954528808594
1181,0.6395629960489718,41,0.004179954528808594
1191,2.3055233191053492,41,0.004179954528808594
1201,1.3968211021667039,41,0.004179954528808594
1216,0.7330036586040096,41,0.004179954528808594
1256,2.9785917681853706,41,0.004179954528808594
1271,2.267331096437062,41,0.004179954528808594
1396,0.925871321826927,41,0.004179954528808594
1411,1.8860205633410565,41,0.004179954528808594
1486,1.7761931051246407,41,0.004179954528808594
1541,2.4185340196036083,41,0.004179954528808594
1591,0.8545466043718241,41,0.004179954528808594
1646,2.6475255494629413,41,0.004179954528808594
1671,1.7567056969120367,41,0.004179954528808594
1746,3.4980541380710006,41,0.004179954528808594
47,1.0020144210820174,42,0.00481104850769043
82,2.2664467995764173,42,0.00481104850769043
132,1.0272681697759622,42,0.00481104850769043
152,2.1290929451709677,42,0.00481104850769043
202,0.7168874085712649,42,0.00481104850769043
277,2.114281796623786,42,0.00481104850769043
372,1.9195368469094791,42,0.00481104850769043
392,0.596144827571311,42,0.00481104850769043
442,1.1234388070170853,42,0.00481104850769043
497,0.4223079817473428,42,0.00481104850769043
537,1.0732807733896736,42,0.00481104850769043
572,3.787200984966001,42,0.00481104850769043
632,2.824815076213574,42,0.00481104850769043
677,1.197063601364417,42,0.00481104850769043
727,3.4872788282275313,42,0.00481104850769043
792,3.6451443124044918,42,0.00481104850769043
817,0.4032143201251566,42,0.00481104850769043
872,1.6014212670968848,42,0.00481104850769043
932,3.708029362559088,42,0.00481104850769043
942,3.255216280769206,42,0.00481104850769043
957,3.7188948950407936,42,0.00481104850769043
967,0.6445361551574424,42,0.00481104850769043
972,3.2260442952995043,42,0.00481104850769043
1097,1.537667585586292,42,0.00481104850769043
1102,1.098984638656985,42,0.00481104850769043
1112,3.8751970164689746,42,0.00481104850769043
1127,2.64390780398463,42,0.00481104850769043
1182,1.197892921152842,42,0.00481104850769043
1192,1.0497961014854709,42,0.00481104850769043
1202,2.55299628648427,42,0.00481104850769043
1217,0.7813677523058961,42,0.00481104850769043
1257,4.469753621642826,42,0.00481104850769043
1272,1.8020780838833275,42,0.00481104850769043
1397,0.5351700644655701,42,0.00481104850769043
1412,5.112599098561204,42,0.00481104850769043
1487,0.9104997753768219,42,0.00481104850769043
1542,0.9351856988413235,42,0.00481104850769043
1592,2.946137035804737,42,0.00481104850769043
1647,0.6727230600662116,42,0.00481104850769043
1672,0.9715547930343039,42,0.00481104850769043
1747,1.6016376359644153,42,0.00481104850769043
1767,1.6089983540407473,42,0.00481104850769043
1782,2.510627031341548,42,0.00481104850769043
1852,2.049865714397321,42,0.00481104850769043
1917,0.7846518708657342,42,0.00481104850769043
1962,1.3456139957664812,42,0.00481104850769043
2032,0.7985156068552546,42,0.00481104850769043
2082,2.283571887505432,42,0.00481104850769043
2112,1.1386740877504289,42,0.00481104850769043
48,1.4868325537957376,43,0.00498199462890625
83,6.618152569898476,43,0.00498199462890625
133,2.882394317944371,43,0.00498199462890625
153,2.263232580275851,43,0.00498199462890625
203,2.2601063483664547,43,0.00498199462890625
278,15.337960551710959,43,0.00498199462890625
373,6.309715768698174,43,0.00498199462890625
393,2.1981705641679516,43,0.00498199462890625
443,3.618517472539354,43,0.00498199462890625
498,2.575338961877872,43,0.00498199462890625
538,3.2464716896408685,43,0.00498199462890625
573,3.314343267094401,43,0.00498199462890625
633,6.399345395073196,43,0.00498199462890625
678,4.750969437628488,43,0.00498199462890625
728,11.311066687073083,43,0.00498199462890625
793,13.924141948597788,43,0.00498199462890625
818,4.002768977134752,43,0.00498199462890625
873,17.914295788660223,43,0.00498199462890625
933,5.86783774539429,43,0.00498199462890625
943,6.392272545115447,43,0.00498199462890625
958,7.655063630741608,43,0.00498199462890625
968,6.806478714271624,43,0.00498199462890625
973,8.99810832903271,43,0.00498199462890625
1098,3.6884552633860466,43,0.00498199462890625
1103,1.9228155627845005,43,0.00498199462890625
1113,1.2353331608562406,43,0.00498199462890625
1128,1.7427374162764966,43,0.00498199462890625
1183,1.274780096909237,43,0.00498199462890625
1193,1.978070295245502,43,0.00498199462890625
1203,8.784096545977755,43,0.00498199462890625
1218,6.538464803442531,43,0.00498199462890625
1258,12.051137893367171,43,0.00498199462890625
1273,3.904324762645453,43,0.00498199462890625
1398,1.318152836046855,43,0.00498199462890625
1413,5.341874641118694,43,0.00498199462890625
1488,0.5863417116068461,43,0.00498199462890625
1543,4.900423874042924,43,0.00498199462890625
1593,1.711054288687993,43,0.00498199462890625
1648,4.788226877426648,43,0.00498199462890625
1673,13.982520481436977,43,0.00498199462890625
1748,7.1669289825424825,43,0.00498199462890625
49,2.626534734955432,44,0.004344940185546875
84,7.501314495074661,44,0.004344940185546875
134,1.8324979935277603,44,0.004344940185546875
154,6.867429376001996,44,0.004344940185546875
204,4.453408211642968,44,0.004344940185546875
279,4.308201508622116,44,0.004344940185546875
374,2.9459433053425186,44,0.004344940185546875
394,1.2459569577526406,44,0.004344940185546875
444,10.09736164554053,44,0.004344940185546875
499,3.1181571244650788,44,0.004344940185546875
539,2.6829453700511996,44,0.004344940185546875
574,2.1421896305952877,44,0.004344940185546875
634,1.4512406841266112,44,0.004344940185546875
679,3.7547897428215107,44,0.004344940185546875
729,3.8702282868049425,44,0.004344940185546875
794,5.001940451133707,44,0.004344940185546875
819,2.474978156955412,44,0.004344940185546875
874,5.380867524627595,44,0.004344940185546875
934,6.917664073170753,44,0.004344940185546875
944,2.8936432864889574,44,0.004344940185546875
959,4.05972223804731,44,0.004344940185546875
969,2.7054977109184257,44,0.004344940185546875
974,3.2588718131505066,44,0.004344940185546875
1099,3.50670164078621,44,0.004344940185546875
1104,1.6081908668831084,44,0.004344940185546875
1114,8.059511249681833,44,0.004344940185546875
1129,1.608782931079358,44,0.004344940185546875
1184,4.199469686765309,44,0.004344940185546875
1194,1.4328216369113087,44,0.004344940185546875
1204,4.831599625204389,44,0.004344940185546875
1219,2.551387683926953,44,0.004344940185546875
1259,2.175597516547649,44,0.004344940185546875
1274,6.684045645929021,44,0.004344940185546875
1399,1.2759615831754645,44,0.004344940185546875
1414,2.994140636482557,44,0.004344940185546875
1489,2.4890358609661654,44,0.004344940185546875
1544,3.3131694872992465,44,0.004344940185546875
1594,3.3058690793067504,44,0.004344940185546875
1649,5.293255142353308,44,0.004344940185546875
1674,8.598570526844522,44,0.004344940185546875
1749,8.29905426087501,44,0.004344940185546875
1769,1.2742345222405174,44,0.004344940185546875
1784,3.237526675688238,44,0.004344940185546875
1854,8.203284277985162,44,0.004344940185546875
1919,4.139805178096701,44,0.004344940185546875
1964,2.613146779376485,44,0.004344940185546875
2034,3.2434483855188176,44,0.004344940185546875
2084,2.607641562077202,44,0.004344940185546875
2114,1.9706379837951766,44,0.004344940185546875
50,0.14253245141914517,45,0.005112171173095703
85,0.4594163365762185,45,0.005112171173095703
135,0.2618187704104905,45,0.005112171173095703
155,0.5035545549938795,45,0.005112171173095703
205,0.20812717460863583,45,0.005112171173095703
280,1.5247651238566182,45,0.005112171173095703
375,2.2738173930635184,45,0.005112171173095703
395,0.28140777990232685,45,0.005112171173095703
445,0.4169742768987054,45,0.005112171173095703
500,0.07213984827267518,45,0.005112171173095703
540,0.565731968180597,45,0.005112171173095703
575,13.726101106899185,45,0.005112171173095703
635,4.107380436364376,45,0.005112171173095703
680,0.5732116238596846,45,0.005112171173095703
730,0.3887254152114807,45,0.005112171173095703
795,1.912799033215045,45,0.005112171173095703
820,0.32041128459632046,45,0.005112171173095703
875,0.7585119735169412,45,0.005112171173095703
935,0.7252993165187975,45,0.005112171173095703
945,0.5126096511954277,45,0.005112171173095703
960,1.0059291225057847,45,0.005112171173095703
970,0.25561686063864686,45,0.005112171173095703
975,4.5598937012084795,45,0.005112171173095703
1100,0.6162375165043524,45,0.005112171173095703
1105,0.2292865879366657,45,0.005112171173095703
1115,1.1234154599696597,45,0.005112171173095703
1130,0.16003272395422602,45,0.005112171173095703
1185,0.17843692120600732,45,0.005112171173095703
1195,0.10908471886077989,45,0.005112171173095703
1205,1.6953046563903875,45,0.005112171173095703
1220,0.3161706606939735,45,0.005112171173095703
1260,1.4057240574863774,45,0.005112171173095703
1275,1.3045363267756414,45,0.005112171173095703
1400,0.2855904080708338,45,0.005112171173095703
1415,0.618460993035181,45,0.005112171173095703
1490,0.3052728745109411,45,0.005112171173095703
1545,1.270707791411743,45,0.005112171173095703
1595,0.33941308069201354,45,0.005112171173095703
1650,0.4294619898570447,45,0.005112171173095703
1675,0.15413615324532795,45,0.005112171173095703
1750,0.17632671532449357,45,0.005112171173095703
1770,0.17598437467344955,45,0.005112171173095703
1785,1.319917871574822,45,0.005112171173095703
1855,0.48744787826083746,45,0.005112171173095703
1920,0.21779721158920454,45,0.005112171173095703
1965,2.5534892625885686,45,0.005112171173095703
2035,0.2335934486748019,45,0.005112171173095703
2085,0.2774899776737021,45,0.005112171173095703
2115,0.6038065952833984,45,0.005112171173095703
51,1.188912918404961,46,0.005952119827270508
96,1.797743168924012,46,0.005952119827270508
156,3.926005187902163,46,0.005952119827270508
191,1.6928350047099434,46,0.005952119827270508
221,5.081437269230892,46,0.005952119827270508
256,6.966799300572148,46,0.005952119827270508
316,1.0004280212099999,46,0.005952119827270508
361,2.400778305171428,46,0.005952119827270508
406,3.9172662225853787,46,0.005952119827270508
491,1.1807882408144512,46,0.005952119827270508
516,1.8019049074952727,46,0.005952119827270508
566,0.7237450956782677,46,0.005952119827270508
601,3.5188773764231325,46,0.005952119827270508
656,2.6033356403480483,46,0.005952119827270508
701,5.756788919511376,46,0.005952119827270508
776,2.344943053301785,46,0.005952119827270508
801,1.6474120688119889,46,0.005952119827270508
866,0.6899529939512802,46,0.005952119827270508
1046,4.751731709052741,46,0.005952119827270508
1056,1.0669378283903865,46,0.005952119827270508
1061,2.477934983037539,46,0.005952119827270508
1076,5.536437885914949,46,0.005952119827270508
1086,3.3197213545883013,46,0.005952119827270508
1136,3.9038616552155716,46,0.005952119827270508
1146,1.0783958575309747,46,0.005952119827270508
1156,4.145508328158561,46,0.005952119827270508
1161,5.675488312083334,46,0.005952119827270508
1176,0.8406376185672236,46,0.005952119827270508
1281,0.1628491551358797,46,0.005952119827270508
1326,2.4660960573452755,46,0.005952119827270508
1366,2.9450234309903416,46,0.005952119827270508
1381,2.301568449305418,46,0.005952119827270508
1481,2.5527229650349272,46,0.005952119827270508
1516,3.3423832582795066,46,0.005952119827270508
1571,1.572492512054477,46,0.005952119827270508
1631,1.5917612870318116,46,0.005952119827270508
1686,1.33380633041092,46,0.005952119827270508
1711,1.8193432650941221,46,0.005952119827270508
1751,3.025864234815628,46,0.005952119827270508
1796,0.881754938621603,46,0.005952119827270508
1881,6.839991387623343,46,0.005952119827270508
1936,1.93239748144503,46,0.005952119827270508
1966,1.3309456908019615,46,0.005952119827270508
2021,7.237357054020357,46,0.005952119827270508
2061,3.1147914835737875,46,0.005952119827270508
2136,2.1418065386294436,46,0.005952119827270508
52,0.4651560398256448,47,0.004217863082885742
97,0.8716648572103383,47,0.004217863082885742
157,1.2581392480787905,47,0.004217863082885742
192,3.1520675710614356,47,0.004217863082885742
222,1.938090640943627,47,0.004217863082885742
257,3.108463430582316,47,0.004217863082885742
317,1.4096861042256343,47,0.004217863082885742
362,1.6044090464224137,47,0.004217863082885742
407,1.4165799508649133,47,0.004217863082885742
492,1.9847106252110094,47,0.004217863082885742
517,0.3037994184300257,47,0.004217863082885742
567,0.2262463838815866,47,0.004217863082885742
602,3.51523480831916,47,0.004217863082885742
657,2.240647269630601,47,0.004217863082885742
702,2.5945045575434644,47,0.004217863082885742
777,0.31801240430069894,47,0.004217863082885742
802,0.9748176058248914,47,0.004217863082885742
867,0.2017450952667216,47,0.004217863082885742
1047,1.4567516170353103,47,0.004217863082885742
1057,1.304053249467075,47,0.004217863082885742
1062,2.10384479784023,47,0.004217863082885742
1077,4.322318759254068,47,0.004217863082885742
1087,0.8510775643596801,47,0.004217863082885742
1137,1.1166024853442775,47,0.004217863082885742
1147,0.25818896006091363,47,0.004217863082885742
1157,0.41033899593486656,47,0.004217863082885742
1162,5.210945856885165,47,0.004217863082885742
1177,0.6149158258981036,47,0.004217863082885742
1582,2.0590787951503584,47,0.004217863082885742
1617,1.1007707315636899,47,0.004217863082885742
1657,2.129491971562777,47,0.004217863082885742
1702,1.8435166839315003,47,0.004217863082885742
1777,2.04172679494828,47,0.004217863082885742
1847,0.2128888058290269,47,0.004217863082885742
1887,3.7459521828607443,47,0.004217863082885742
1912,6.382597137778039,47,0.004217863082885742
1957,0.5212302308957609,47,0.004217863082885742
2002,2.209027860646597,47,0.004217863082885742
2052,4.39397538298055,47,0.004217863082885742
2077,1.6772399136843321,47,0.004217863082885742
2157,7.974279113964076,47,0.004217863082885742
53,2.4145620838332746,48,0.004385232925415039
98,1.3802600457547294,48,0.004385232925415039
158,4.135822877290931,48,0.004385232925415039
193,2.5229019674841715,48,0.004385232925415039
223,4.919472940683754,48,0.004385232925415039
258,0.8023768265692048,48,0.004385232925415039
318,0.8208349084521683,48,0.004385232925415039
363,2.4968467088555157,48,0.004385232925415039
408,5.124743257988147,48,0.004385232925415039
493,2.2249416325789553,48,0.004385232925415039
518,0.8932099493893142,48,0.004385232925415039
568,1.8164745095983528,48,0.004385232925415039
603,15.827922854901244,48,0.004385232925415039
658,17.714712712826078,48,0.004385232925415039
703,5.27503445472104,48,0.004385232925415039
778,0.44956561606802015,48,0.004385232925415039
803,10.447607417016197,48,0.004385232925415039
868,1.2842621700651848,48,0.004385232925415039
1048,5.882908524391992,48,0.004385232925415039
1058,5.3787653603784635,48,0.004385232925415039
1063,3.219110013496873,48,0.004385232925415039
1078,4.777868385388092,48,0.004385232925415039
1088,5.73107984502989,48,0.004385232925415039
1138,8.14016308015705,48,0.004385232925415039
1148,3.776571226127169,48,0.004385232925415039
1158,3.607872963665468,48,0.004385232925415039
1163,8.429118046000207,48,0.004385232925415039
1178,0.9886540144907103,48,0.004385232925415039
1283,1.7775390650137548,48,0.004385232925415039
1328,7.822826362538324,48,0.004385232925415039
1368,1.8427568482542183,48,0.004385232925415039
1383,1.1709802893221237,48,0.004385232925415039
1483,4.741614477938704,48,0.004385232925415039
1518,7.693177212577659,48,0.004385232925415039
1573,2.8481299527098396,48,0.004385232925415039
1633,8.825533121108487,48,0.004385232925415039
1688,4.215123914765962,48,0.004385232925415039
1713,5.4381986281779895,48,0.004385232925415039
1753,5.803991001015977,48,0.004385232925415039
1798,1.9081976240308984,48,0.004385232925415039
1883,4.922136609690425,48,0.004385232925415039
1938,3.9764838113881718,48,0.004385232925415039
1968,4.427313313324171,48,0.004385232925415039
2023,3.426436017524906,48,0.004385232925415039
2063,10.767345621916036,48,0.004385232925415039
2138,1.5984595317732737,48,0.004385232925415039
54,5.173135005949675,49,0.005075931549072266
99,1.5446045289178834,49,0.005075931549072266
159,6.957977550428035,49,0.005075931549072266
194,8.708325771255145,49,0.005075931549072266
224,2.5983192179459884,49,0.005075931549072266
259,4.518464357807477,49,0.005075931549072266
319,0.6907920860110734,49,0.005075931549072266
364,3.5710941395354423,49,0.005075931549072266
409,3.007114759651072,49,0.005075931549072266
494,9.02751670904141,49,0.005075931549072266
519,0.9835136005068603,49,0.005075931549072266
569,2.5180922425937684,49,0.005075931549072266
604,5.438419893885044,49,0.005075931549072266
659,3.5556930828721853,49,0.005075931549072266
704,2.543368497287911,49,0.005075931549072266
779,4.953940350763312,49,0.005075931549072266
804,5.349571778617131,49,0.005075931549072266
869,1.4883520616536112,49,0.005075931549072266
1049,2.8827979279457145,49,0.005075931549072266
1059,3.1168735389895685,49,0.005075931549072266
1064,1.263846180189605,49,0.005075931549072266
1079,3.475672420811235,49,0.005075931549072266
1089,6.386807604913629,49,0.005075931549072266
1139,4.213878566265862,49,0.005075931549072266
1149,2.8255986536338003,49,0.005075931549072266
1159,5.259403813289056,49,0.005075931549072266
1164,1.8486649331192069,49,0.005075931549072266
1179,3.118084857336821,49,0.005075931549072266
55,0.15073401116004784,50,0.004678010940551758
100,0.10223147022864858,50,0.004678010940551758
160,0.5204108373933243,50,0.004678010940551758
195,0.8791554251508826,50,0.004678010940551758
225,0.3066169930045924,50,0.004678010940551758
260,0.9260613822991827,50,0.004678010940551758
320,0.4310727714309217,50,0.004678010940551758
365,0.4935815174238863,50,0.004678010940551758
410,1.2890200293125482,50,0.004678010940551758
495,0.5148621281478033,50,0.004678010940551758
520,0.10162384234230387,50,0.004678010940551758
570,0.3958259649502275,50,0.004678010940551758
605,1.039478614949006,50,0.004678010940551758
660,0.6243544491026526,50,0.004678010940551758
705,1.0999185970960161,50,0.004678010940551758
780,0.25452407107100444,50,0.004678010940551758
805,0.3092681216384757,50,0.004678010940551758
870,0.15527011902169505,50,0.004678010940551758
1050,0.5247768076172038,50,0.004678010940551758
1060,0.20211651619587911,50,0.004678010940551758
1065,0.2310547161952307,50,0.004678010940551758
1080,0.5353362271226314,50,0.004678010940551758
1090,0.35710406240861736,50,0.004678010940551758
1140,1.1259147948575787,50,0.004678010940551758
1150,0.21659437799058656,50,0.004678010940551758
1160,0.16988919791373056,50,0.004678010940551758
1165,0.5957666990440007,50,0.004678010940551758
1180,0.29558388286875087,50,0.004678010940551758
1285,0.15631702630978045,50,0.004678010940551758
1330,1.813587782154639,50,0.004678010940551758
1370,1.233015873429517,50,0.004678010940551758
1385,0.22520313876496525,50,0.004678010940551758
1485,0.6082427068356829,50,0.004678010940551758
1520,1.0345773028394987,50,0.004678010940551758
1575,0.4071621925823471,50,0.004678010940551758
1635,0.6722284956750402,50,0.004678010940551758
1690,0.3235695106810395,50,0.004678010940551758
1715,0.08857984547257068,50,0.004678010940551758
302,0.3950232809260251,51,0.0047779083251953125
357,1.7357640991339292,51,0.0047779083251953125
447,0.3384416177833325,51,0.0047779083251953125
482,1.4573945346304908,51,0.0047779083251953125
512,1.6342261069046147,51,0.0047779083251953125
542,1.3401882631883215,51,0.0047779083251953125
622,0.6940670546524572,51,0.0047779083251953125
687,0.7888728270312124,51,0.0047779083251953125
722,0.2885598548983181,51,0.0047779083251953125
757,1.6348674015979554,51,0.0047779083251953125
827,0.555526735732731,51,0.0047779083251953125
882,2.715572301664686,51,0.0047779083251953125
1287,1.1330530454407295,51,0.0047779083251953125
1332,0.5236203440772893,51,0.0047779083251953125
1372,3.6966723169171645,51,0.0047779083251953125
1417,0.27840623435382134,51,0.0047779083251953125
1462,0.688544629892796,51,0.0047779083251953125
1497,1.6414700862535954,51,0.0047779083251953125
1602,1.3702372254339237,51,0.0047779083251953125
1627,1.9767887401182684,51,0.0047779083251953125
1692,1.28060532462916,51,0.0047779083251953125
1732,2.8051754793880552,51,0.0047779083251953125
1762,2.572440765208518,51,0.0047779083251953125
1817,1.2086195678744567,51,0.0047779083251953125
1862,0.4222866078994259,51,0.0047779083251953125
1927,2.1388101255015193,51,0.0047779083251953125
1952,3.146085936210422,51,0.0047779083251953125
1997,3.2802862333450036,51,0.0047779083251953125
2097,2.5039192482605777,51,0.0047779083251953125
2132,2.255617618225523,51,0.0047779083251953125
418,1.8089985068457897,52,0.003920793533325195
478,2.2653478433546086,52,0.003920793533325195
563,7.207126411575693,52,0.003920793533325195
588,4.303333501233489,52,0.003920793533325195
628,14.860254717981741,52,0.003920793533325195
673,1.1682659696238953,52,0.003920793533325195
738,0.9946296708006911,52,0.003920793533325195
763,3.721607770234088,52,0.003920793533325195
833,3.140194300020306,52,0.003920793533325195
898,3.0767750556716305,52,0.003920793533325195
1278,1.8166387585572743,52,0.003920793533325195
1348,5.287589893491655,52,0.003920793533325195
1353,4.89302547362369,52,0.003920793533325195
1408,3.4658362125023454,52,0.003920793533325195
1458,2.5891124176277516,52,0.003920793533325195
1473,12.253169941206618,52,0.003920793533325195
1563,2.720235638340376,52,0.003920793533325195
1638,6.797037276571855,52,0.003920793533325195
1698,3.972907681377908,52,0.003920793533325195
1743,10.155101329315427,52,0.003920793533325195
1773,3.3038915011142853,52,0.003920793533325195
